Name,Subclass,Url,Division,Retailer
KTM SX-E 1.20 Factory Edition 2023,Motor cycles,https://www.motorace.com.cy/ktm-sx-e-1-20-factory-edition.html,TRANSPORT,MotoRace
KTM 125 Enduro R Orange 2025,Motor cycles,https://www.motorace.com.cy/ktm-125-enduro-r-orange-2025.html,TRANSPORT,MotoRace
KTM 390 ADVENTURE 2023 - Black,Motor cycles,https://www.motorace.com.cy/ktm-390-adventure-2023-black.html,TRANSPORT,MotoRace
KTM RC 125 Black 2024,Motor cycles,https://www.motorace.com.cy/ktm-rc-125-black-2024.html,TRANSPORT,MotoRace
KENDA K673 Kruz - 80X90-21 [48H/TL] - Front,Tyres,https://www.motorace.com.cy/kenda-k673-kruz-80x90-21-48h-tl-front.html,TRANSPORT,MotoRace
KENDA K673 Kruz - 140X90-15 [70H/TL] - Rear,Tyres,https://www.motorace.com.cy/kenda-k673-kruz-140x90-15-70h-tl-rear.html,TRANSPORT,MotoRace
BRENTA - SEMI METALLIC PAD - 621SM1/FA115,Spare parts for personal transport equipment,https://www.motorace.com.cy/brenta-semi-metallic-pad-621sm1-fa115.html,TRANSPORT,MotoRace
RK 420MS Non Sealed Chain - Natural Color - 94L,Spare parts for personal transport equipment,https://www.motorace.com.cy/rk-420ms-non-sealed-chain-natural-color-94l.html,TRANSPORT,MotoRace
Black Sport Mirror Set 006-8MM-R/R,Spare parts for personal transport equipment,https://www.motorace.com.cy/catalog/product/view/id/8215/s/black-sport-mirror-set-006-8mm-r-r/category/90/,TRANSPORT,MotoRace
YUASA Yumicron Conventional Motorcycle Battery - YB5L-B,Spare parts for personal transport equipment,https://www.motorace.com.cy/yuasa-yumicron-conventional-motorcycle-battery-yb5l-b.html,TRANSPORT,MotoRace
Progrip PG2500 Fork Boots-Blue,Spare parts for personal transport equipment,https://www.motorace.com.cy/progrip-pg2500-fork-boots-blue.html,TRANSPORT,MotoRace
ARROW STAINLESS STEEL CLAMP PROTECTION,Spare parts for personal transport equipment,https://www.motorace.com.cy/arrow-stainless-steel-clamp-protection.html,TRANSPORT,MotoRace
Motorex Four Stroke 4T 10W/40 1L,Lubricants,https://www.motorace.com.cy/motorex-four-stroke-4t-10w-40-1l.html,TRANSPORT,MotoRace
Motorex Chain Clean Degreaser Spray - 500ML,Lubricants,https://www.motorace.com.cy/motorex-chain-clean-degreaser-spray-500ml.html,TRANSPORT,MotoRace
Motorex Brake Fluid Dot 5.1 - 250ML,Lubricants,https://www.motorace.com.cy/motorex-brake-fluid-dot-5-1-250ml.html,TRANSPORT,MotoRace
Thumbs up - Tyre Repair Kit,Maintenance and repair of personal transport equipment,https://www.motorace.com.cy/thumbs-up-tyre-repair-kit-1.html,TRANSPORT,MotoRace
